I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,DS,DS_perc,metric,I4_Index_1,I4_Index_2,I4_Index_3,I6_Index_1,I6_Index_2,I6_Index_3,cell_1,cell_2,cell_3
I1_sec_inc,I2_move,I3_pay_food,I4_hous_elect,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_id,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_vac,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_bath,I5_med_birth,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_toilet,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_birth,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_elect,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_water,I5_med_access,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,6,0.006389776357827476,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_vac,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_inadequat,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_birth,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_toilet,I5_med_access,I6_educ_child,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_birth,6,0.006389776357827476,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_inadequat,I5_med_access,I6_curr_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_elect,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_birth,6,0.006389776357827476,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_elect,I5_med_birth,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_birth,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_water,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_toilet,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_toilet,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_inadequat,I5_med_access,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_bath,I5_med_vac,I6_educ_child,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_toilet,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_bath,I5_med_birth,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_id,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_water,I5_med_vac,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_curr_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_elect,I5_med_vac,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_access,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_toilet,I5_med_vac,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_sec_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_birth,I6_curr_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_sec_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_vac,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_bath,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_elect,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_toilet,I5_med_access,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_elect,I5_med_access,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_access,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_birth,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_access,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_id,6,0.006389776357827476,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_replace,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_access,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_id,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_access,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_replace,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_access,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_replace,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_id,5,0.005324813631522897,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_birth,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_replace,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,7,0.007454739084132056,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_toilet,I5_med_vac,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_vac,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_water,I5_med_access,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_birth,5,0.005324813631522897,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_bath,I5_med_vac,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_birth,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_elect,I5_med_birth,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,8,0.008519701810436636,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_elect,I5_med_vac,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_elect,I5_med_access,I6_educ_child,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_birth,12,0.012779552715654952,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_toilet,I5_med_access,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_birth,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_access,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_elect,I5_med_access,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_birth,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_sec_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_bath,I5_med_birth,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,5,0.005324813631522897,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_elect,I5_med_vac,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_restored,I10_doc_id,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_access,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_bath,I5_med_vac,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_elect,I5_med_birth,I6_educ_child,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_id,6,0.006389776357827476,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_birth,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_replace,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_water,I5_med_vac,I6_ever_school,I7_breadwinner,I8_rent_problems,I9_hlp_doc,I10_doc_id,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_meals,I4_hous_inadequat,I5_med_vac,I6_curr_school,I7_breadwinner,I8_rent_problems,I9_hlp_access,I10_doc_replace,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_vac,I6_educ_child,I7_breadwinner,I8_unexpect_expense,I9_hlp_restored,I10_doc_birth,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_toilet,I5_med_vac,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_birth,5,0.005324813631522897,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_birth,I6_educ_child,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_id,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_water,I5_med_birth,I6_ever_school,I7_breadwinner,I8_assets_num,I9_hlp_restored,I10_doc_replace,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_water,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,3,0.003194888178913738,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_elect,I5_med_vac,I6_educ_child,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_overcrowd,I5_med_birth,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_id,2,0.002129925452609159,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_water,I5_med_birth,I6_sec_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_access,I10_doc_replace,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_meals,I4_hous_overcrowd,I5_med_access,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_doc,I10_doc_birth,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_toilet,I5_med_vac,I6_ever_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_birth,1,0.0010649627263045794,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_saf,I2_move,I3_pay_food,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_breadwinner,I8_assets_num,I9_hlp_access,I10_doc_replace,4,0.004259850905218318,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I2_move,I3_pay_food,I4_hous_bath,I5_med_vac,I6_curr_school,I7_breadwinner,I8_unexpect_expense,I9_hlp_doc,I10_doc_birth,0,0,1: Full composite,NA,NA,NA,NA,NA,NA,NA,NA,NA
