I1,I3,I4,I5,I6,I7,I8,I10,Durable_Solutions,DS,DS_perc
I1_sec_day,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,0.8910018747220761,4.915640290817423e-5
I1_sec_night,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,2187.2071193115053,0.12066779818397119
I1_sec_inc,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,187.56195201937828,0.010347756997238744
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,1856.2227258581609,0.10240745254105629
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,317.47725748256437,0.017515159536407247
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,1.328844894814143,7.331211853210703e-5
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,390.1120415641498,0.02152240667331856
I1_sec_rep,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,1.093416229099629,6.032356410105564e-5
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,0.789307051308516,4.354591896283811e-5
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_doc_birth,,57.76360665460628,0.0031868071243158834
I1_SDG_16.1.4,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_doc_birth,,195.97261248677577,0.010811771525589995
I1_SDG_16.1.4,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,300.94825657322957,0.016603257719565077
I1_SDG_16.1.4,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_doc_birth,,41.89402626364383,0.0023112854112721935
I1_sec_night,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_doc_birth,,0.17116349520728494,9.443057273257813e-6
I1_SDG_16.1.4,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,1830.0139379548814,0.10096151872827913
I1_sec_night,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,38.52138026720345,0.002125217177106719
I1_sec_day,I3_pay_food,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,26.99729721643015,0.0014894357206785014
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_market,I10_doc_birth,,34.62943208767585,0.0019104991408845516
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,272.1833208840769,0.01501630172263773
I1_sec_rep,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,2638.556705257364,0.14556866846116648
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,230.61230026060505,0.012722836470716894
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I10_doc_birth,,172.75460282090702,0.009530838375794626
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_market,I10_doc_birth,,59.49918160237599,0.003282558462029413
I1_sec_night,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,1.177846942600743,6.498159040653335e-5
I1_sec_inc,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,2527.5886066857483,0.139446579700083
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,2739.0600412524373,0.15111341827365196
I1_sec_inc,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,235.68546925049176,0.013002722232984132
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,17.193650631246424,9.485704147991426e-4
I1_sec_day,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,9.383807467858688,5.177028621254898e-4
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,0.5778679145486246,3.1880862253089024e-5
I1_SDG_16.1.4,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,289.64486749784356,0.01597965190752249
I1_sec_inc,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_doc_birth,,0.6574828383988203,3.627320236517303e-5
I1_sec_day,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,12.313374034463854,6.79326488943648e-4
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_doc_birth,,346.252271291243,0.01910267154126009
I1_SDG_16.1.4,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,1748.0044399779051,0.09643707041989505
I1_sec_day,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,8.238796010006109,4.545327991284463e-4
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,1416.1278933275742,0.078127504855843
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,22.772400129649785,0.0012563489569630741
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_doc_birth,,156.54397048888393,0.008636500892433256
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,5.495428475358481,3.0318173726855125e-4
I1_sec_rep,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,156.09046142102324,0.008611480883952102
I1_sec_inc,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,78.06580450698296,0.004306875494389954
I1_SDG_16.1.4,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,2564.438848215717,0.14147960047287958
I1_sec_inc,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_doc_birth,,108.3239386696429,0.0059762109653318666
I1_SDG_16.1.4,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_doc_birth,,390.4950908785839,0.02154353943068778
I1_sec_day,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,4.423738753863864,2.440568204340377e-4
I1_sec_day,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,131.01718393963418,0.007228192963836265
I1_sec_night,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,1.1762922778092695,6.489581984752003e-5
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,149.24292675968073,0.008233703707169355
I1_sec_rep,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,3405.5966922015705,0.18788611774450403
I1_sec_day,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_doc_birth,,0.5762372668226257,3.1790899730119576e-5
I1_sec_rep,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,15.722990870840281,8.674343972729022e-4
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,383.66525425614776,0.021166738651324443
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_doc_birth,,55.7157613548982,0.0030738278910483205
I1_sec_day,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,2.8734860757297587,1.5852967686926544e-4
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_doc_birth,,0.45018429782912156,2.483658155480816e-5
I1_sec_night,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_doc_birth,,178.5424084334075,0.009850150503764064
I1_sec_rep,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_doc_birth,,0.4980206042943422,2.7475701427565733e-5
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,155.3534934827317,0.008570822503837732
I1_sec_rep,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,124.23554371181945,0.006854051170340346
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,154.25635467847695,0.008510293565977798
I1_sec_inc,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,0.4268513217960152,2.3549305732534593e-5
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,3.0278014303468397,1.6704322545056462e-4
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,214.8047320649083,0.011850735958618097
I1_sec_night,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,3.02796957376088,1.6705250189053786e-4
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,3143.829930754536,0.1734444956124832
I1_sec_rep,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,678.5052327072832,0.03743300383589794
I1_sec_night,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I10_doc_birth,,50.34324657890319,0.0027774272790503864
I1_sec_night,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_doc_birth,,56.02816342686379,0.003091063053571047
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,399.66447352897524,0.022049412516670294
I1_sec_day,I3_pay_food,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,2921.7264856165853,0.1611910910504556
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_doc_birth,,213.1327150686778,0.011758491100927245
I1_sec_inc,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,1780.4699573883531,0.09822818680216767
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,2.4983583389065647,1.3783395142080409e-4
I1_sec_day,I3_DS_2.1.2,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,1.2064584392799036,6.656008120264464e-5
I1_sec_inc,I3_pay_food,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_doc_birth,,98.5138627714064,0.00543499095548183
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_account,I10_doc_birth,,36.47921106642296,0.0020125510931306976
I1_sec_rep,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,318.98278260922103,0.01759821906951698
I1_SDG_16.1.4,I3_no_borrow,I4_hous_overcrowd,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,233.02392637002163,0.01285588542163558
I1_sec_night,I3_no_borrow,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,2888.404265173628,0.15935271052583555
I1_sec_night,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,560.6847979880588,0.030932873000953313
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_doc_birth,,213.15443909234503,0.011759689611155415
I1_SDG_16.1.4,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,401.528759127638,0.022152264796360906
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_doc_birth,,0.3981028500736295,2.1963258049502898e-5
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I10_doc_birth,,3.4863812324675485,1.9234298537040517e-4
I1_sec_night,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,69.74289139037504,0.003847701970588647
I1_SDG_16.1.4,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,4.4941629155205804,2.4794210795483866e-4
I1_sec_inc,I3_no_borrow,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_doc_birth,,0.8178919614588332,4.512294298524126e-5
I1_SDG_16.1.4,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,4760.9764896186525,0.2626621617749565
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,1297.7109903060802,0.07159446697881447
I1_sec_rep,I3_pay_food,I4_SDG_11.1.1,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,212.03182249112464,0.011697755068112834
I1_sec_day,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,167.67873686399938,0.00925080382237299
I1_SDG_16.1.4,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,4.040765085585069,2.2292823644872787e-4
I1_SDG_16.1.4,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,599.3772320333667,0.033067527182261726
I1_SDG_16.1.4,I3_pay_food,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_doc_birth,,0.35094903497029284,1.9361791094565032e-5
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,558.3176429682779,0.03080227751153894
I1_sec_rep,I3_pay_food,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,23.386209553677475,0.0012902127054156248
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,2.081213098565506,1.1482012834458625e-4
I1_SDG_16.1.4,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,5105.98320471905,0.2816961162195426
I1_sec_day,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_poor32,I10_doc_birth,,0.38929321864950056,2.1477232369823972e-5
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,1.4599794094914786,8.054678461028748e-5
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_market,I10_doc_birth,,169.7409618357673,0.009364576379396108
I1_sec_inc,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,2.092686431287305,1.1545310991507758e-4
I1_SDG_16.1.4,I3_pay_food,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,19.293106868038993,0.0010643970135883378
I1_sec_night,I3_pay_food,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,366.70491077973196,0.020231039747606903
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,175.7247653800224,0.009694701675750298
I1_sec_inc,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,302.4515280382654,0.016686192918594498
I1_sec_day,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,1610.1639440892004,0.08883243664167634
I1_SDG_16.1.4,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,2534.7282467439168,0.13984047227570542
I1_sec_night,I3_no_borrow,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,344.06036088116537,0.018981744263424666
I1_sec_night,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,0.9473379975787991,5.226445602455323e-5
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,4245.599661783004,0.23422892081625687
I1_SDG_16.1.4,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,4.966746569281131,2.740144576895874e-4
I1_sec_day,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,1833.5088700083834,0.10115433346080956
I1_SDG_16.1.4,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,538.7267341572784,0.029721450821750907
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,1.6049581079675583,8.854523165914003e-5
I1_sec_day,I3_no_borrow,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_SDG_1.2.1,I10_doc_birth,,176.16253559204557,0.009718853374567004
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_doc_birth,,96.80631714169918,0.005340785989881548
I1_sec_night,I3_pay_food,I4_hous_permanent,I5_med_dist,I6_SDG_4.1.2,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,3.2762756662069665,1.807515014898838e-4
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_poor32,I10_DS_5.1.1,,103.61238129808902,0.005716275246842695
I1_SDG_16.1.4,I3_pay_food,I4_hous_permanent,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,1722.0388210594438,0.09500455219347255
I1_sec_day,I3_no_borrow,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_unemploy,I8_SDG_1.2.1,I10_DS_5.1.1,,3.826909156743156,2.111298457823401e-4
I1_sec_day,I3_no_borrow,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I10_DS_5.1.1,,1093.2624829193412,0.06031508195371316
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,1319.2590372305208,0.07278326860376329
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,343.6046726515005,0.018956604031003826
I1_sec_night,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,214.61961727317833,0.011840523210985688
I1_SDG_16.1.4,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,260.6257323156922,0.014378671773215187
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_doc_birth,,130.1306805918865,0.0071792847438003375
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_educ_child,I7_SDG_8.5.2,I8_poor32,I10_DS_5.1.1,,1094.91738248951,0.06040638244628412
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I10_doc_birth,,75.67027699219202,0.004174714699855812
I1_sec_night,I3_DS_2.1.2,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,246.72156900926765,0.013611581744583262
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_econ_account,I10_doc_birth,,204.19310693469498,0.011265294631040666
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_DS_2.1.8,I6_educ_child,I7_job_unemploy,I8_econ_market,I10_doc_birth,,30.56016783257188,0.0016859986107076467
I1_SDG_16.1.4,I3_pay_food,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,616.3126433846561,0.03400185058540756
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I10_doc_birth,,138.9623018643115,0.007666523599201335
I1_sec_rep,I3_pay_food,I4_hous_water,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_econ_account,I10_DS_5.1.1,,1288.6179643328555,0.07109280647609807
I1_SDG_16.1.4,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I10_DS_5.1.1,,155.84728110083384,0.008598064672227186
I1_sec_night,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_econ_market,I10_DS_5.1.1,,11.501992673966237,6.345627345674359e-4
I1_sec_day,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor32,I10_doc_birth,,233.22046459282575,0.01286672839777413
