I1,I3,I4,I5,I6,I7,I8,I9,I10,Durable_Solutions,DS,DS_perc
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_school_official,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,7219.207293361356,0.002896563215981103
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14129.649577215123,0.005669240618384838
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_literate,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,51450.41951952738,0.020643456624954332
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,8860.180776623238,0.003554971159798935
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,48086.31059279508,0.019293674886357196
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_school_official,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,51129.934712877024,0.020514868476075733
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,47099.198292515364,0.01889761572600284
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,81641.65559595455,0.03275708909321697
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_literate,I7_employment_term,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,7005.412021770297,0.0028107821192101565
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,73076.02166291945,0.029320298990956766
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_school_official,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,53526.20607857282,0.02147632465974371
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,90602.67946154022,0.036352521535010555
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,15037.118807432344,0.006033344582306063
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14431.623987413692,0.0057904018391677775
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,86230.4496211178,0.03459825134813997
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_school_official,I7_SDG_8.5.2,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,9980.992601176758,0.004004674592753938
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,91731.10317322655,0.03680527908615017
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,13084.331845785218,0.005249827687458612
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_literate,I7_employment_term,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,10208.199629827077,0.004095836890061298
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,12912.196476018758,0.0051807617969842745
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,59457.576829262434,0.0238561690995332
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,9943.107071042921,0.003989473777963022
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_literate,I7_in_employment,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14671.722648315352,0.0058867366472863366
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_SDG_4.1.2,I7_employment_term,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,6857.081404819914,0.002751267411929572
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,96796.88815112236,0.03883782446554881
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13113.513736400375,0.005261536340153261
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_employment_term,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,9219.501539559275,0.003699141463042047
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,10274.807120876827,0.004122561819910718
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,71814.43495417676,0.02881411243808203
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_literate,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14953.767569534219,0.005999901557346215
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,8672.025818357663,0.0034794777283362176
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_employment_term,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,10866.389518920001,0.004359922480681534
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14442.46508903531,0.005794751615383065
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,15155.275169543842,0.006080752470501909
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_employment_term,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,9166.29409118561,0.0036777930335659885
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_literate,I7_employment_term,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,14536.370374194878,0.00583242924171048
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_employment_term,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,18032.561432951676,0.007235206306465153
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,2497.147249560636,0.0010019306239643765
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,76111.2259474672,0.030538114289278218
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_literate,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,68146.56297890664,0.027342451823174185
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,63941.91353160983,0.02565541993307528
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,67296.23825487928,0.027001275954804
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,16868.936382956934,0.006768324919071221
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,97186.5207155218,0.03899415677572165
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,76951.27208236245,0.030875166078371773
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,98416.83290055476,0.03948779504852993
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,71024.89984416487,0.028497327192215902
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_employment_term,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,14158.708051619778,0.005680899752781831
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,10088.53512926565,0.004047823891334455
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_literate,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,14671.679893414526,0.005886719492733489
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,10153.262589968193,0.004073794496432228
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,79840.00513050194,0.03203421270884107
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_literate,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,10543.338153578932,0.0042303045512199575
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,15037.118807432344,0.006033344582306063
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,63207.20287569548,0.02536063190804269
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,61306.22183929343,0.024597901109415628
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,78689.41233997208,0.03157256025612834
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,71489.8446115609,0.02868387702462488
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,68919.00109191751,0.027652377239338177
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,11927.652280443135,0.004785733037519989
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,71724.20486593692,0.02877790941135767
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,61048.83639024407,0.02449463032167544
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,82280.77217577121,0.033013521898176454
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_school_official,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,63688.10136919286,0.025553582855464045
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_literate,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,52373.65063951496,0.021013884733378955
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,7858.266401490036,0.0031529729615698515
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,7219.207293361356,0.002896563215981103
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,68168.94778900703,0.027351433282619617
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,10634.585986587694,0.004266915927772922
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,59183.834576929854,0.023746335470085336
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_employment_term,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,3048.746703936074,0.001223248924516349
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,77292.82907808281,0.0310122090236373
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13775.571882189824,0.005527173991768813
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13859.26380462457,0.00556075370961708
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,69504.636408297,0.027887351751978113
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,81737.31333364868,0.032795469856238366
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,10358.490999980284,0.004156138310532421
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_school_official,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,12147.70793425231,0.004874025988032503
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_literate,I7_employment_term,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,15724.452520816365,0.0063091235522661935
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,74686.06672305596,0.0299662975206779
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_employment_term,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,14156.988137710097,0.005680209671563355
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,6682.782741779589,0.0026813335430930924
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,8310.234341650827,0.003334316100376292
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,81270.47498724233,0.03260816026294637
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_employment_term,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,7945.60130457138,0.0031880143528829007
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_school_official,I7_in_employment,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,7617.578719699624,0.003056401820545134
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,9243.332067474237,0.003708702987981131
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,10631.076203710953,0.00426550769726177
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,84918.87938476176,0.03407200989981668
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,9314.342950756036,0.0037371946913067203
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,12607.431078644684,0.005058480748156464
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,12329.225514375139,0.004946856303643634
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13775.571882189824,0.005527173991768813
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_literate,I7_employment_term,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,11658.184914341111,0.004677614621073326
I1_SDG_16.1.4,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,58925.25734153853,0.023642586501799946
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,91202.75041131572,0.03659328805818505
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,78114.0544494413,0.03134170935602073
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,83326.24070524199,0.03343299533381469
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,57564.399361891,0.02309656932763649
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_employment_term,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,2600.038338056732,0.001043213625003024
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_employment_term,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,8187.361503244081,0.0032850158199563824
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_school_official,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,63301.116014414954,0.02539831268545468
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,63129.97603600893,0.025329646175948774
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,9089.730272175733,0.0036470733253200454
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_health_insurance,I6_school_official,I7_lfs_pax,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,11001.59965402847,0.00441417285580834
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,97069.45196351626,0.03894718526943011
I1_natural_disaster,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,71851.06346425133,0.028828808898597267
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,63598.224737340344,0.025517521646078956
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,65219.98050218916,0.026168218862944598
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,57894.292305637864,0.023228932304240252
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_DS_2.1.8,I6_literate,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,,46909.698895771784,0.018821582865364138
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,,89395.13955011762,0.03586802018366797
I1_natural_disaster,I3_DS_2.1.2,I4_sanitation,I5_DS_2.1.8,I6_school_official,I7_lfs_pax,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13181.058937610122,0.005288637507537678
I1_SDG_16.1.4,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,10589.94421687731,0.004249004306346245
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,9029.420094629748,0.0036228750671553804
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_school_official,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,78689.05809415183,0.031572418122044824
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_school_official,I7_SDG_8.5.2,I8_written_job_contract,I9_SDG_1.4.2,I10_DS_5.1.1,,13188.929843329368,0.0052917955517738915
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_literate,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,83775.89588097985,0.0336134105219359
I1_natural_disaster,I3_DS_2.1.2,I4_overcrowding,I5_health_insurance,I6_school_official,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,,82735.19525102773,0.03319585011106646
I1_SDG_16.1.4,I3_DS_2.1.2,I4_water,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_written_lease,I9_SDG_1.4.2,I10_DS_5.1.1,,9036.994048003122,0.0036259139651741486
