I1,I2,I3,I4,I5,I6,I7,I8,I10,Durable_Solutions,DS,DS_perc
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,2.75390625,0.0029328075079872204
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,39.60546875,0.04217834797657082
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,26.630859375,0.028360872603833867
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,2.169921875,0.002310885915867945
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,3.728515625,0.003970730165069223
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,5.255859375,0.005597294329073482
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,25.322265625,0.026967269036208733
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,5.296875,0.005640974440894569
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,0.5546875,5.907215122470714e-4
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,12.921875,0.013761315228966986
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,24.45703125,0.026045826677316294
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,1.2109375,0.0012896033013844515
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,7.24609375,0.007716819755058573
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,76.70703125,0.08169012912673057
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,57.951171875,0.061715837992545264
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,0.63671875,6.780817358892438e-4
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,10.43359375,0.01111138844515442
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,2.25,0.0023961661341853034
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,8.62109375,0.00918114350372737
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,20.59375,0.02193157614483493
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,2.1796875,0.0023212859424920126
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,26.7890625,0.02852935303514377
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,6.626953125,0.007057458067092652
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,12.037109375,0.012819072816826411
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,36.796875,0.03918730031948882
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,41.146484375,0.043819472177848776
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,28.755859375,0.030623918397231095
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,67.935546875,0.07234882521299255
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,27.962890625,0.02977943623535676
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,3.9296875,0.004184970713525027
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,27.00390625,0.02875815362087327
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,0.412109375,4.388811235356763e-4
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,71.45703125,0.07609907481363153
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,0.59765625,6.364816293929713e-4
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,28.705078125,0.030569838258785943
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,6.380859375,0.006795377396166134
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,29.615234375,0.03153912074014909
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,26.123046875,0.027820071219382323
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,2.232421875,0.0023774460862619807
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,2.09765625,0.0022339257188498402
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,5.232421875,0.005572334265175719
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,2.396484375,0.002552166533546326
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,11.12109375,0.011843550319488819
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,30.822265625,0.03282456403088392
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,26.23046875,0.02793447151224707
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,21.599609375,0.02300277888711395
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,26.79296875,0.028533513045793397
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,25.625,0.027289669861554844
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,10.021484375,0.010672507321618743
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,3.912109375,0.004166250665601704
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,1.583984375,0.0016868843184238552
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,34.087890625,0.03630233293397231
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,19.423828125,0.020685652955271566
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,2.814453125,0.002997287673056443
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,2.263671875,0.002410726171458999
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,10.5390625,0.011223708732694355
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,5.8359375,0.006215055910543131
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,2.44140625,0.0026000066560170395
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,87.49609375,0.09318007854100106
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,33.296875,0.03545993077742279
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,6.111328125,0.006508336661341853
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,3.423828125,0.0036462493343982962
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,9.384765625,0.009994425585729499
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,26.79296875,0.028533513045793397
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,74.23046875,0.07905268237486687
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,97.689453125,0.1040356263312034
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,23.05078125,0.024548222843450478
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,3.837890625,0.004087210463258786
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,33.501953125,0.03567833133652822
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,35.345703125,0.03764185636315229
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,5.697265625,0.0060673755324813635
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,6,0.006389776357827476
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,36.576171875,0.038952259717784876
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,35.185546875,0.03747129592651757
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,85.8125,0.09138711395101172
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,37.951171875,0.04041658346645367
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,1.560546875,0.0016619242545260916
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,0.3125,3.3280085197018105e-4
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,74.015625,0.07882388178913738
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,59.244140625,0.06309280151757188
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,25.5,0.027156549520766772
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,5.0859375,0.005416333865814697
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,95.869140625,0.1020970613684771
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,43.1015625,0.04590155750798722
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,5.951171875,0.0063377762247071355
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,1.177734375,0.0012542432108626198
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,45.61328125,0.04857644435569755
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,71.32421875,0.0759576344515442
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,1.095703125,0.0011668829872204473
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_water,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,44.423828125,0.04730972111288605
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,24.58984375,0.02618726703940362
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,24.689453125,0.026293347310969117
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_replace,,8.328125,0.008869142705005325
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,41.73046875,0.04444139376996805
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,3.94140625,0.0041974507454739084
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,2.82421875,0.0030076876996805112
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,4.3046875,0.004584331735889244
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,38.625,0.04113418530351438
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,9.640625,0.010266906283280084
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,38.560546875,0.041065545127795526
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,84.2109375,0.08968150958466453
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_DS_2.1.8,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,62.865234375,0.06694913138977636
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,3.599609375,0.003833449813631523
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,22.751953125,0.024229982028753993
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,13.859375,0.01475971778487753
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,29.046875,0.030933839190628327
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_elect,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,0.39453125,4.2016107561235357e-4
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,0.63671875,6.780817358892438e-4
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_vac,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,35.40625,0.037706336528221515
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,82.552734375,0.08791558506389777
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_med_birth,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,40.45703125,0.043085230298189565
I1_sec_saf,I2_DS_1.4.1,I3_meals,I4_hous_inadequat,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,24.322265625,0.025902306309904154
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,91.404296875,0.09734216919595313
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,4.302734375,0.00458225173056443
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,72.822265625,0.07755299853567625
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,28.078125,0.02990215654952077
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,35.64453125,0.037960097177848776
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_doc_replace,,9.22265625,0.009821785143769968
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,6.623046875,0.007053298056443024
I1_sec_inc,I2_DS_1.4.1,I3_meals,I4_hous_overcrowd,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,7.33984375,0.007816660010649627
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,30.25,0.03221512247071352
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_replace,,0.416015625,4.430411341853035e-4
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_sec_school,I7_SDG_8.5.2,I8_rent_problems,I10_doc_birth,,0.353515625,3.764809637912673e-4
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_elect,I5_med_vac,I6_curr_school,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_doc_birth,,26.431640625,0.028148712060702876
I1_SDG_16.1.4,I2_DS_1.4.1,I3_meals,I4_hous_toilet,I5_med_vac,I6_sec_school,I7_SDG_8.5.2,I8_assets_num,I10_DS_5.1.1,,7.52734375,0.008016340521831736
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_inadequat,I5_med_birth,I6_educ_child,I7_SDG_8.5.2,I8_assets_num,I10_doc_birth,,27.083984375,0.02884343383919063
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_vac,I6_educ_child,I7_SDG_8.5.2,I8_rent_problems,I10_DS_5.1.1,,2.3359375,0.0024876863684771032
