I1,I3,I4,I5,I6,I7,I8,I9,I10,DS,DS_perc,metric,I7_Index_1,I7_Index_2,I7_Index_3,cell_1,cell_2,cell_3
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_urban,HH_ethnic_minority
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,264661.4556596597,0.10448264036646696,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,63971.119251126154,0.0252544195749867,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,116727.23472212495,0.04608139729317937,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,90994.51924406373,0.03592267565294057,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,75617.55270388638,0.02985218057106291,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,234452.13819599897,0.09255665271403377,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,140283.55728451605,0.05538092590231619,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,0,0,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,90211.49928244375,0.03561355624284063,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,172264.75366460806,0.06800641317450694,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,80660.66105779666,0.0318430910916652,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,22466.56481353621,0.008869315729530371,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,118097.55805533631,0.0466223714204955,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,7651.32087494838,0.0030205766280288916,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,59132.108950207796,0.023344082568261225,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,68682.94717485487,0.027114547719436645,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,118097.55805533631,0.0466223714204955,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,153157.53985315366,0.060463296840881815,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,81578.01897517174,0.03220524423228605,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,21361.688956563376,0.008433134546569847,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,116727.23472212495,0.04608139729317937,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,63047.05281528744,0.02488961805581643,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,149904.60444985385,0.05917910803057245,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,9550.838224647077,0.003770465151175423,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,69801.50188425771,0.027556129018615483,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,131628.98774556478,0.051964288317477826,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,12891.182876970477,0.005089161249701996,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,24548.00186527333,0.009691022231446345,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,124305.2818565318,0.049073047027179725,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,116727.23472212495,0.04608139729317937,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,240469.84617577255,0.09493231416845287,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,21361.688956563376,0.008433134546569847,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,73926.69810022337,0.029184667604257163,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,272607.9601601111,0.10761974912989361,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,75617.55270388638,0.02985218057106291,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,24631.82466819603,0.009724113668015575,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,59132.108950207796,0.023344082568261225,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,27363.57882125042,0.010802551349965833,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,76862.30212809663,0.030343580824688698,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,21361.688956563376,0.008433134546569847,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,80660.66105779666,0.0318430910916652,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,12915.726588889134,0.005098850578354948,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,35301.21760224594,0.013936160118369833,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_in_employment,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,148269.24237348145,0.05853350231791325,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,85168.39092853347,0.03362264572223834,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,26626.094670504128,0.010511408496895903,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,39320.52389936279,0.015522895645527087,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,20220.231158696988,0.007982511601529681,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,18320.71380899829,0.0072326230783831495,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,138648.19520814362,0.054735320189656975,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,153157.53985315366,0.060463296840881815,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,35301.21760224594,0.013936160118369833,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_in_employment,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,22442.021101617553,0.008859626400877419,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,59132.108950207796,0.023344082568261225,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,24631.82466819603,0.009724113668015575,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,34277.41554545251,0.013531985124924794,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,98941.02374451509,0.03905978441636721,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_in_employment,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,59132.108950207796,0.023344082568261225,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,69801.50188425771,0.027556129018615483,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_lfs_pax,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,138648.19520814362,0.054735320189656975,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,85168.39092853347,0.03362264572223834,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_SDG_8.5.2,I9_SDG_1.4.2,I10_DS_5.1.1,39320.52389936279,0.015522895645527087,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_unsafe_job,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,77781.22295369588,0.03070635096780243,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,20567.047463837513,0.008119427206383839,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_literate,I7_SDG_8.5.2,I8_default_on_bills,I9_SDG_1.4.2,I10_DS_5.1.1,257729.82994297968,0.10174618388055479,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_SDG_16.1.4,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_literate,I7_SDG_8.5.2,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,55395.731940339065,0.02186904142778754,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
I1_natural_disaster,I3_DS_2.1.2,I4_SDG_11.1.1,I5_health_insurance,I6_SDG_4.1.2,I7_job_satisfaction,I8_income_satisfaction,I9_SDG_1.4.2,I10_DS_5.1.1,24548.00186527333,0.009691022231446345,4: Homogeneous cells,NA,NA,NA,HH_region,HH_head_gender,HH_years_disp
